"炼雀老磊","瘤开(矫)","瘤开(焙)","乞闭 扁柯(∑C)","弥绊 扁柯(∑C)","弥历 扁柯(∑C)","傈斥 扁柯(∑C)","乞斥 扁柯(∑C)","乞斥 弥绊 扁柯(∑C)","乞斥 弥历 扁柯(∑C)","乞闭 碍荐樊(mm)","傈斥 碍荐樊(mm)","乞斥 碍荐樊(mm)","乞闭 老炼矫埃(hr)","傈斥 老炼矫埃(hr)","乞斥 老炼矫埃(hr)","乞闭 老荤樊(MJ/С)","傈斥 老荤樊(MJ/С)","乞斥 老荤樊(MJ/С)","乞闭 嚼档(%)","傈斥 嚼档(%)","乞斥 嚼档(%)","乞闭 款樊(1/10)","傈斥 款樊(1/10)","乞斥 款樊(1/10)","乞闭 利汲樊(cm)","傈斥 利汲樊(cm)","乞斥 利汲樊(cm)","乞闭 鉴埃弥措浅加(m/s)","傈斥 鉴埃弥措浅加(m/s)","乞斥 鉴埃弥措浅加(m/s)"
"20231006","堡林","巢备","16.7","21.2","12.8","17.1","17.9","23.5","13.2","0.0","0.0","2.6","3.8","6.0","6.7","13.71","14.76","0.0","56.6","69.1","68.5","8.9","8.5","4.5","0.0","0.0","0.0","4.7","5.9","1.7"
"20231005","堡林","巢备","16.7","20.5","14.2","16.9","18.1","23.7","13.5","0.0","0.0","2.4","8.9","8.9","6.7","20.81","19.48","0.0","51.6","63.5","68.6","5.6","6.9","4.6","0.0","0.0","0.0","9.7","5.8","1.7"
"20231004","堡林","巢备","18.3","24.6","12.7","19.5","18.3","23.9","13.8","0.9","33.4","2.9","8.4","0.8","6.7","19.04","6.35","0.0","84.4","86.1","69.3","6.1","9.6","4.5","0.0","0.0","0.0","4.7","12.2","1.8"
"20231003","堡林","巢备","16.9","19.8","14.6","26.1","18.7","24.2","14.3","1.4","0.0","3.5","0.1","1.2","6.4","5.16","8.6","0.0","87.5","79.6","70.6","6.8","9.6","4.8","0.0","0.0","0.0","5.1","8.7","1.7"
"20231002","堡林","巢备","18.9","24.7","13.7","23.6","19.0","24.5","14.7","0.0","0.0","4.3","9.1","9.5","6.3","20.64","18.92","0.0","66.3","67.6","71.6","5.4","7.3","5.0","0.0","0.0","0.0","9.1","9.6","1.7"
"20231001","堡林","巢备","19.6","24.0","15.7","22.9","19.3","24.6","15.1","0.0","0.0","4.8","10.4","9.9","6.0","21.44","19.66","0.0","66.0","64.1","71.8","2.0","2.9","5.2","0.0","0.0","0.0","9.2","4.4","1.8"
"20230930","堡林","巢备","19.2","23.6","15.1","21.7","19.6","24.7","15.4","2.6","0.0","4.9","6.4","10.7","5.6","15.18","20.81","0.0","87.6","66.9","71.9","7.6","0.4","5.6","0.0","0.0","0.0","6.0","3.9","1.8"
"20230929","堡林","巢备","21.7","27.1","16.5","20.9","19.8","25.0","15.6","0.0","0.0","4.2","7.6","10.8","5.7","19.09","21.74","0.0","81.4","67.5","71.4","5.1","0.0","5.5","0.0","0.0","0.0","4.0","4.0","1.8"
"20230928","堡林","巢备","22.9","27.5","20.1","21.1","20.0","25.2","15.7","0.0","0.0","3.2","7.9","2.3","6.0","17.17","11.42","0.0","89.9","76.8","70.2","4.4","7.5","5.4","0.0","0.0","0.0","4.9","2.6","1.8"
"20230927","堡林","巢备","22.5","25.5","20.9","21.7","20.2","25.4","15.8","0.9","0.0","1.5","1.5","10.8","6.2","9.72","21.59","0.0","97.1","68.5","70.0","8.9","1.8","5.3","0.0","0.0","0.0","6.5","4.1","1.7"
"20230926","堡林","巢备","23.2","25.6","21.4","19.8","20.4","25.8","15.9","0.3","0.0","2.0","0.1","0.7","6.4","5.85","9.6","0.0","96.1","71.8","70.3","9.9","9.0","5.0","0.0","0.0","0.0","6.4","3.3","1.7"
"20230925","堡林","巢备","22.6","26.7","18.9","20.0","20.5","25.8","16.0","0.0","0.0","2.9","0.8","2.9","6.5","11.18","13.74","0.0","83.0","64.3","70.8","9.1","8.9","4.8","0.0","0.0","0.0","6.6","3.7","1.7"
"20230924","堡林","巢备","21.5","27.9","16.7","19.1","20.5","25.9","16.1","0.0","0.0","3.2","8.0","8.2","6.5","18.43","22.1","0.0","75.0","59.3","70.9","4.8","5.8","4.8","0.0","0.0","0.0","8.1","8.0","1.7"
"20230923","堡林","巢备","20.5","25.4","16.3","19.5","20.6","25.8","16.3","0.0","0.0","4.1","3.9","8.5","6.2","13.84","19.28","0.0","80.5","69.1","71.5","7.4","5.4","4.9","0.0","0.0","0.0","6.9","6.8","1.8"
"20230922","堡林","巢备","20.9","26.5","16.9","20.3","20.8","26.0","16.5","0.0","0.0","4.5","8.0","8.6","6.1","20.15","21.06","0.0","85.1","60.6","71.7","3.9","5.0","5.0","0.0","0.0","0.0","3.9","5.4","1.8"
"20230921","堡林","巢备","21.3","25.0","19.6","20.1","21.1","26.3","16.8","3.0","0.0","3.6","0.0","8.9","6.3","8.37","18.56","0.0","98.1","61.5","71.1","8.6","3.6","4.9","0.0","0.0","0.0","6.4","5.3","1.9"
"20230920","堡林","巢备","23.6","25.5","21.3","20.8","21.4","26.7","17.1","11.0","0.0","3.1","0.0","6.3","6.4","4.15","15.92","0.0","99.0","62.5","70.9","9.8","4.4","4.8","0.0","0.0","0.0","10.3","5.2","1.9"
"20230919","堡林","巢备","24.5","28.6","21.2","25.4","21.7","26.9","17.6","0.0","0.0","4.2","6.8","10.4","6.4","17.14","20.84","0.0","86.9","66.3","71.3","6.3","5.3","5.0","0.0","0.0","0.0","3.8","10.2","2.0"
"20230918","堡林","巢备","25.3","30.4","22.1","28.7","22.0","27.1","17.9","0.0","0.0","4.6","8.7","5.7","6.4","19.18","18.39","0.0","90.0","71.0","72.0","4.5","8.3","5.0","0.0","0.0","0.0","5.1","11.9","2.0"
"20230917","堡林","巢备","24.7","28.7","22.2","27.9","22.2","27.3","18.1","3.2","0.0","5.3","3.2","8.8","6.5","15.29","21.17","0.0","95.4","75.8","72.4","7.8","7.4","5.0","0.0","0.0","0.0","5.9","5.8","2.1"
"20230916","堡林","巢备","23.7","27.1","22.7","26.8","22.3","27.3","18.3","34.0","0.0","7.3","0.6","6.7","6.2","4.94","17.34","0.0","99.0","82.5","73.6","7.0","6.0","5.3","0.0","0.0","0.0","6.4","9.9","2.1"
"20230915","堡林","巢备","23.9","27.7","21.5","26.5","22.4","27.3","18.5","42.8","0.0","7.4","1.9","9.2","6.0","9.5","21.2","0.0","98.8","72.5","74.5","8.3","4.8","5.5","0.0","0.0","0.0","0.0","9.6","2.1"
"20230914","堡林","巢备","22.2","26.0","20.2","25.3","22.5","27.3","18.7","14.1","0.0","6.6","0.6","9.2","5.4","7.97","18.01","0.0","98.5","68.4","75.3","9.6","5.9","5.8","0.0","0.0","0.0","8.1","8.7","2.1"
"20230913","堡林","巢备","22.5","25.4","20.1","24.3","22.6","27.3","18.9","30.1","0.2","7.2","0.0","0.0","5.0","7.54","7.66","0.0","98.9","90.0","75.7","10.0","10.0","6.2","0.0","0.0","0.0","5.5","6.2","2.0"
"20230912","堡林","巢备","25.1","29.2","21.5","23.1","22.7","27.4","19.1","0.0","2.0","6.3","3.1","0.0","5.0","15.72","6.65","0.0","80.1","98.9","75.7","8.1","10.0","6.2","0.0","0.0","0.0","4.3","5.0","1.9"
"20230911","堡林","巢备","25.4","30.6","20.9","24.1","22.8","27.5","19.1","0.0","0.0","5.1","8.5","6.6","4.8","19.59","18.74","0.0","79.9","81.8","76.0","5.3","6.4","6.2","0.0","0.0","0.0","4.7","4.6","1.9"
"20230910","堡林","巢备","25.3","30.7","21.8","22.6","23.0","27.7","19.3","0.0","0.0","4.9","5.8","2.7","4.8","17.71","14.03","0.0","86.3","85.0","76.0","6.8","8.0","6.2","0.0","0.0","0.0","4.1","5.8","1.8"
"20230909","堡林","巢备","25.1","30.7","19.8","24.1","23.2","28.0","19.4","0.0","0.0","4.5","10.8","4.2","5.2","23.47","10.58","0.0","80.9","74.8","75.9","1.5","5.8","6.0","0.0","0.0","0.0","4.6","5.3","1.8"
"20230908","堡林","巢备","24.7","29.9","19.3","23.0","23.3","28.1","19.5","0.0","0.0","3.6","11.6","8.5","5.3","25.13","19.95","0.0","71.5","73.9","76.2","0.0","4.6","5.9","0.0","0.0","0.0","4.6","4.5","1.9"
"20230907","堡林","巢备","25.7","30.6","21.6","22.2","23.4","28.1","19.8","0.0","0.0","5.6","11.6","11.2","5.2","25.39","24.72","0.0","68.5","77.6","76.7","0.0","2.8","6.1","0.0","0.0","0.0","6.0","6.0","1.9"
"20230906","堡林","巢备","27.0","32.6","22.4","21.5","23.8","28.5","20.1","0.0","32.8","5.8","10.5","5.0","5.6","23.37","13.83","0.0","82.3","89.8","76.1","1.5","5.3","5.9","0.0","0.0","0.0","6.2","13.5","1.9"
"20230905","堡林","巢备","27.0","32.2","22.8","24.0","24.0","28.7","20.3","0.0","50.7","6.0","8.7","0.0","5.6","20.87","2.82","0.0","83.1","99.0","75.9","4.1","10.0","5.9","0.0","0.0","0.0","5.3","11.3","1.9"
"20230904","堡林","巢备","26.6","32.8","23.3","26.5","24.1","28.8","20.7","8.0","3.5","6.6","8.9","2.9","5.6","20.43","15.8","0.0","90.1","89.4","76.4","6.0","9.3","5.9","0.0","0.0","0.0","6.3","9.0","2.0"
"20230903","堡林","巢备","27.1","31.1","23.1","24.9","24.5","29.2","20.9","0.0","0.0","6.4","5.9","1.6","6.0","17.45","13.49","0.0","91.5","86.8","76.0","6.1","8.4","5.7","0.0","0.0","0.0","5.8","8.1","1.9"
"20230902","堡林","巢备","24.3","27.2","22.0","23.1","24.6","29.3","21.0","2.5","0.0","6.3","0.6","2.6","6.1","10.22","12.6","0.0","98.1","88.3","75.9","6.8","8.6","5.7","0.0","0.0","0.0","4.6","8.4","2.0"
"20230901","堡林","巢备","24.6","30.1","20.3","22.6","24.5","29.0","21.1","0.0","0.0","6.8","7.9","1.9","5.6","19.44","9.52","0.0","83.5","94.1","76.9","4.9","8.3","6.1","0.0","0.0","0.0","6.4","4.9","2.1"
"20230831","堡林","巢备","23.6","28.9","19.9","23.0","24.6","29.1","21.2","0.1","4.4","8.0","8.3","2.8","5.4","21.78","13.16","0.0","90.3","92.9","77.5","5.3","8.8","6.2","0.0","0.0","0.0","5.4","6.4","2.1"
"20230830","堡林","巢备","21.9","23.6","19.8","24.8","24.8","29.3","21.3","14.0","1.3","8.4","0.0","0.1","5.6","4.04","7.92","0.0","99.0","96.5","77.5","9.0","9.1","6.1","0.0","0.0","0.0","4.0","5.8","2.1"
"20230829","堡林","巢备","25.5","28.9","23.1","21.7","24.8","29.2","21.4","37.5","0.0","10.6","0.1","0.0","5.3","7.56","7.12","0.0","99.0","88.4","78.3","9.6","7.5","6.3","0.0","0.0","0.0","9.3","5.3","2.1"
"20230828","堡林","巢备","26.9","30.3","24.3","22.9","24.9","29.2","21.5","6.4","0.0","10.6","4.5","7.9","5.1","16.2","22.23","0.0","93.4","67.0","78.7","9.0","5.8","6.3","0.0","0.0","0.0","8.8","6.6","2.0"
"20230827","堡林","巢备","27.0","32.2","22.6","22.8","25.1","29.5","21.7","0.0","0.0","12.6","7.5","6.1","5.0","19.32","18.73","0.0","87.8","75.5","78.9","5.4","4.3","6.3","0.0","0.0","0.0","5.2","6.6","2.0"
"20230826","堡林","巢备","26.0","32.3","20.7","24.5","25.2","29.5","21.9","0.0","0.0","12.7","11.6","11.4","4.9","25.45","26.29","0.0","83.4","71.3","79.2","2.1","3.9","6.4","0.0","0.0","0.0","5.0","6.3","2.0"
"20230825","堡林","巢备","26.2","31.2","23.1","24.9","25.3","29.6","22.1","0.0","0.0","12.6","8.6","8.2","4.6","20.65","21.67","0.0","88.9","77.8","79.2","3.3","6.1","6.7","0.0","0.0","0.0","4.8","6.5","2.1"
"20230824","堡林","巢备","25.2","28.9","23.7","25.7","25.4","29.7","22.2","34.9","2.4","11.2","1.0","3.9","4.7","6.76","15.35","0.0","99.0","89.3","79.1","7.5","7.4","6.7","0.0","0.0","0.0","6.0","5.5","2.0"
"20230823","堡林","巢备","25.4","29.9","23.2","26.5","25.7","30.1","22.5","58.9","24.7","11.2","0.6","0.0","4.8","9.25","6.33","0.0","99.0","97.5","79.0","9.3","9.9","6.6","0.0","0.0","0.0","7.6","6.0","2.0"
"20230822","堡林","巢备","28.4","32.5","26.2","28.0","25.9","30.2","22.7","0.3","0.0","9.7","8.5","9.1","5.0","21.85","24.87","0.0","90.0","81.0","78.8","5.5","7.1","6.4","0.0","0.0","0.0","8.5","5.7","2.0"
"20230821","堡林","巢备","28.8","33.0","25.3","27.4","26.0","30.3","22.8","0.0","0.0","9.8","11.5","6.7","5.2","24.43","18.1","0.0","86.9","90.4","78.3","3.5","7.5","6.4","0.0","0.0","0.0","8.8","3.8","2.0"
"20230820","堡林","巢备","28.6","34.1","24.8","26.6","26.2","30.6","23.0","0.0","32.2","12.3","8.6","1.4","5.3","20.82","6.61","0.0","86.5","98.4","78.1","3.3","6.5","6.2","0.0","0.0","0.0","6.7","6.9","2.0"
"20230819","堡林","巢备","28.3","32.7","24.5","27.4","26.5","31.0","23.2","0.0","0.0","12.4","7.0","4.6","5.5","18.87","16.29","0.0","89.3","92.9","77.7","6.3","7.9","6.2","0.0","0.0","0.0","4.7","9.3","2.0"
"20230818","堡林","巢备","27.3","33.5","24.2","26.1","26.5","31.0","23.3","74.5","0.0","11.7","9.8","0.0","5.4","25.0","0.0","0.0","90.1","83.0","77.9","5.5","4.0","6.3","0.0","0.0","0.0","6.3","5.9","2.0"
"20230817","堡林","巢备","27.5","32.8","23.9","26.0","26.7","31.2","23.4","0.0","0.1","10.3","6.7","0.0","5.4","18.34","1.25","0.0","88.1","94.0","77.7","7.1","6.6","6.3","0.0","0.0","0.0","6.1","4.8","2.0"
"20230816","堡林","巢备","27.7","32.7","24.5","26.5","26.8","31.2","23.6","0.0","17.0","9.7","9.4","0.0","5.4","24.26","5.98","0.0","87.0","98.9","78.2","5.0","9.8","6.4","0.0","0.0","0.0","5.2","9.4","2.0"
"20230815","堡林","巢备","28.1","32.5","24.4","29.4","26.9","31.2","23.7","0.0","0.0","7.8","8.5","6.5","5.3","21.33","20.37","0.0","89.4","89.6","78.5","6.3","8.4","6.4","0.0","0.0","0.0","5.4","12.6","2.0"
"20230814","堡林","巢备","28.5","33.6","25.0","29.4","26.9","31.1","23.8","3.7","0.0","8.4","6.5","7.0","5.2","20.82","21.5","0.0","90.3","89.1","78.9","6.5","7.3","6.6","0.0","0.0","0.0","4.4","9.1","2.1"
"20230813","堡林","巢备","27.7","31.8","23.5","27.9","26.9","31.2","23.8","0.0","0.1","8.0","6.3","3.2","5.1","17.01","13.48","0.0","88.4","95.6","78.8","5.1","7.4","6.6","0.0","0.0","0.0","3.9","7.7","2.1"
"20230812","堡林","巢备","26.6","30.2","22.8","27.9","27.0","31.2","23.8","0.2","0.5","9.6","5.8","5.2","5.1","17.62","17.12","0.0","90.4","91.1","78.9","5.4","8.1","6.7","0.0","0.0","0.0","3.8","4.3","2.1"
"20230811","堡林","巢备","26.8","31.6","23.0","26.3","27.1","31.3","23.9","0.0","9.1","9.6","8.3","0.0","5.1","23.74","3.46","0.0","88.4","99.0","78.7","5.9","9.6","6.6","0.0","0.0","0.0","8.5","5.7","2.2"
"20230810","堡林","巢备","23.3","25.1","22.2","28.3","27.1","31.5","23.9","92.4","0.0","11.5","0.2","0.9","5.4","6.19","11.8","0.0","99.0","93.5","78.5","9.5","9.0","6.5","0.0","0.0","0.0","13.5","7.5","2.3"
"20230809","堡林","巢备","26.2","29.0","24.3","28.7","27.2","31.6","24.0","1.0","0.0","13.3","0.4","3.5","5.4","8.89","16.85","0.0","98.1","91.1","78.4","8.4","8.5","6.3","0.0","0.0","0.0","10.5","10.6","2.3"
"20230808","堡林","巢备","28.8","35.5","24.9","28.8","27.4","31.9","24.1","5.5","0.0","13.8","9.4","3.4","5.8","24.0","16.7","0.0","89.3","90.9","77.8","4.1","7.9","6.1","0.0","0.0","0.0","5.8","11.2","2.3"
"20230807","堡林","巢备","29.1","35.4","25.6","29.9","27.5","32.2","24.1","8.4","0.0","12.0","7.6","8.2","6.1","20.43","22.59","0.0","90.3","89.0","77.0","5.1","5.9","5.7","0.0","0.0","0.0","7.5","9.7","2.3"
"20230806","堡林","巢备","29.9","35.6","26.3","29.9","27.6","32.2","24.1","0.0","0.0","12.6","9.0","6.7","6.3","22.38","19.79","0.0","87.9","91.4","76.6","4.4","6.9","5.5","0.0","0.0","0.0","5.7","6.3","2.3"
"20230805","堡林","巢备","30.2","35.7","25.4","29.0","27.6","32.1","24.2","0.0","0.0","9.9","11.6","4.8","6.3","25.17","15.4","0.0","82.6","93.3","76.3","0.9","6.4","5.4","0.0","0.0","0.0","4.9","6.7","2.4"
"20230804","堡林","巢备","29.6","34.4","25.0","29.0","27.7","32.2","24.3","0.0","0.0","7.3","9.5","8.3","6.4","19.62","21.88","0.0","84.0","90.6","75.9","3.3","5.3","5.4","0.0","0.0","0.0","5.1","6.1","2.4"
"20230803","堡林","巢备","29.4","34.1","25.5","27.9","27.8","32.2","24.4","0.0","11.4","7.8","8.1","4.5","6.4","16.67","16.36","0.0","84.1","97.3","76.0","2.5","7.4","5.4","0.0","0.0","0.0","6.4","6.2","2.5"
"20230802","堡林","巢备","29.3","34.9","25.9","28.0","27.8","32.2","24.6","3.4","1.7","8.1","7.6","4.4","6.3","21.04","15.1","0.0","89.1","95.3","76.2","4.1","7.3","5.6","0.0","0.0","0.0","6.1","8.1","2.6"
"20230801","堡林","巢备","29.9","35.1","25.2","27.6","27.9","32.3","24.7","0.0","1.5","7.1","10.4","0.5","6.2","25.27","10.0","0.0","82.1","98.4","76.6","3.5","7.5","5.8","0.0","0.0","0.0","5.7","10.4","2.5"
"20230731","堡林","巢备","28.6","34.3","24.0","26.4","27.9","32.3","24.6","0.0","26.4","6.8","8.4","0.0","6.1","21.65","7.62","0.0","86.8","97.8","76.9","5.1","9.6","6.0","0.0","0.0","0.0","5.8","9.5","2.4"
"20230730","堡林","巢备","28.5","33.4","25.0","28.5","27.7","32.2","24.5","0.0","0.0","6.6","10.1","2.8","5.9","23.34","11.24","0.0","85.1","84.1","77.5","2.8","7.1","6.2","0.0","0.0","0.0","7.6","6.3","2.4"
"20230729","堡林","巢备","29.6","34.7","24.5","30.3","27.6","32.0","24.3","0.0","0.0","5.5","10.8","11.0","5.7","26.27","23.25","0.0","82.4","76.1","77.4","4.3","2.5","6.3","0.0","0.0","0.0","4.8","5.7","2.3"
"20230728","堡林","巢备","28.0","32.4","24.7","28.5","27.4","31.9","24.2","0.0","0.0","5.3","1.7","12.4","5.8","15.63","27.23","0.0","91.6","79.3","77.3","7.8","2.5","6.3","0.0","0.0","0.0","5.3","7.5","2.3"
"20230727","堡林","巢备","28.2","34.0","23.8","27.3","27.3","31.8","24.1","0.0","0.0","5.2","9.0","10.3","5.9","24.91","25.54","0.0","88.6","80.0","77.2","4.0","5.3","6.3","0.0","0.0","0.0","7.1","6.6","2.4"
"20230726","堡林","巢备","27.4","32.7","24.6","27.3","27.2","31.7","24.0","0.6","0.0","5.3","6.8","5.6","5.7","21.69","17.56","0.0","92.8","86.6","77.3","6.1","5.5","6.4","0.0","0.0","0.0","7.2","5.8","2.4"
"20230725","堡林","巢备","27.1","30.8","24.3","26.7","27.1","31.6","24.0","0.0","0.0","5.4","3.6","5.5","5.7","15.46","18.99","0.0","94.3","88.6","77.1","7.1","5.4","6.4","0.0","0.0","0.0","6.4","4.9","2.5"
"20230724","堡林","巢备","25.2","29.0","21.6","23.9","27.1","31.5","23.9","100.3","14.2","5.3","1.5","0.0","5.8","12.6","5.4","0.0","98.9","99.0","77.5","9.5","9.0","6.4","0.0","0.0","0.0","6.0","8.0","2.6"
"20230723","堡林","巢备","25.9","28.9","24.7","25.1","27.0","31.3","23.9","48.0","22.6","5.5","0.2","2.9","5.6","7.62","13.31","0.0","98.8","90.6","78.1","10.0","8.8","6.5","0.0","0.0","0.0","7.9","8.0","2.6"
"20230722","堡林","巢备","24.5","26.6","21.7","25.1","26.9","31.2","23.8","13.9","0.0","5.4","0.1","4.5","5.3","4.67","14.77","0.0","97.3","88.1","78.5","8.8","4.6","6.6","0.0","0.0","0.0","8.2","5.1","2.6"
"20230721","堡林","巢备","27.1","33.0","23.3","24.6","26.8","31.1","23.6","0.0","3.8","5.5","8.9","1.0","5.5","25.58","9.01","0.0","80.9","96.0","78.4","3.1","8.4","6.4","0.0","0.0","0.0","7.5","14.6","2.6"
"20230720","堡林","巢备","26.9","31.8","23.6","27.2","26.6","30.9","23.4","3.7","0.8","5.2","5.8","10.2","5.5","20.92","24.49","0.0","89.5","81.6","78.3","7.3","6.9","6.4","0.0","0.0","0.0","5.1","7.3","2.5"
"20230719","堡林","巢备","26.2","30.8","23.5","26.2","26.3","30.6","23.2","2.9","0.7","6.0","4.1","9.9","5.2","16.15","24.28","0.0","94.0","88.0","78.8","8.6","7.1","6.5","0.0","0.0","0.0","5.0","6.4","2.5"
"20230718","堡林","巢备","24.5","26.5","23.3","23.7","26.1","30.2","23.0","64.7","54.1","7.8","0.2","0.0","4.9","5.98","3.79","0.0","99.0","99.0","79.4","9.6","8.9","6.8","0.0","0.0","0.0","6.9","7.7","2.5"
"20230717","堡林","巢备","25.0","32.0","22.8","26.4","25.8","29.9","22.8","66.6","0.0","9.9","3.5","0.1","4.6","15.03","12.26","0.0","98.4","93.6","80.0","9.4","9.4","7.1","0.0","0.0","0.0","9.0","5.4","2.5"
"20230716","堡林","巢备","24.2","29.1","22.1","26.5","25.6","29.7","22.7","54.2","0.0","10.6","1.9","11.6","4.4","10.54","26.67","0.0","98.0","80.4","80.4","9.5","6.4","7.3","0.0","0.0","0.0","6.5","8.2","2.4"
"20230715","堡林","巢备","24.7","26.6","22.2","27.0","25.4","29.5","22.6","56.3","0.0","12.0","0.0","11.2","4.0","3.08","24.61","0.0","99.0","79.6","81.3","10.0","4.4","7.5","0.0","0.0","0.0","12.8","4.3","2.5"
"20230714","堡林","巢备","25.4","26.4","24.3","27.3","25.3","29.3","22.5","51.6","13.0","14.0","0.0","9.0","3.8","2.51","23.22","0.0","99.0","88.9","81.7","10.0","7.1","7.7","0.0","0.0","0.0","13.8","8.5","2.5"
"20230713","堡林","巢备","26.1","27.7","24.8","26.0","25.2","29.1","22.4","4.4","0.0","15.8","0.0","0.7","3.6","4.87","10.49","0.0","99.0","92.6","82.0","10.0","9.3","7.8","0.0","0.0","0.0","6.5","9.3","2.5"
"20230712","堡林","巢备","25.8","28.8","23.6","27.4","25.1","29.0","22.3","2.8","0.0","16.1","0.4","3.6","3.7","8.43","19.42","0.0","99.0","91.0","81.8","9.8","8.3","7.8","0.0","0.0","0.0","8.1","7.6","2.5"
"20230711","堡林","巢备","24.8","27.5","22.2","27.1","25.1","28.9","22.2","87.6","14.3","16.5","0.1","2.6","3.5","4.99","14.03","0.0","99.0","92.5","81.8","9.5","7.9","7.9","0.0","0.0","0.0","14.3","5.9","2.5"
"20230710","堡林","巢备","27.4","32.3","22.5","28.2","25.0","28.9","22.0","6.4","0.0","14.5","7.3","7.2","3.7","21.39","21.65","0.0","94.4","85.5","81.2","7.5","6.3","7.8","0.0","0.0","0.0","11.1","8.0","2.4"
"20230709","堡林","巢备","27.2","31.0","25.4","27.0","24.9","28.9","21.9","0.0","0.0","13.4","1.4","5.9","4.0","10.55","18.49","0.0","98.1","88.1","80.6","8.9","6.3","7.7","0.0","0.0","0.0","7.9","5.7","2.4"
"20230708","堡林","巢备","26.5","30.6","24.1","26.6","24.8","28.9","21.8","0.0","4.8","10.2","3.8","2.0","4.3","15.73","9.62","0.0","97.1","96.5","80.2","8.4","6.6","7.6","0.0","0.0","0.0","7.8","5.9","2.4"
"20230707","堡林","巢备","23.7","24.9","21.7","28.8","24.7","28.9","21.6","60.0","4.9","9.8","0.0","6.2","4.2","3.25","18.66","0.0","98.6","88.1","80.4","9.9","6.5","7.6","0.0","0.0","0.0","6.4","9.9","2.3"
"20230706","堡林","巢备","26.3","33.4","21.3","29.1","24.5","28.7","21.5","0.0","0.0","9.6","8.3","9.4","4.1","24.7","23.23","0.0","81.0","84.0","80.8","6.8","7.1","7.7","0.0","0.0","0.0","5.7","8.6","2.3"
"20230705","堡林","巢备","25.6","30.0","22.7","27.4","24.4","28.5","21.5","32.0","7.3","11.3","7.3","3.2","3.9","23.32","16.95","0.0","88.4","93.1","81.5","4.1","8.1","7.8","0.0","0.0","0.0","7.5","4.2","2.4"
"20230704","堡林","巢备","24.7","25.9","23.5","27.2","24.4","28.3","21.5","27.0","2.1","10.7","0.0","3.1","3.4","5.52","15.14","0.0","98.9","91.0","82.1","9.6","7.9","8.1","0.0","0.0","0.0","7.4","5.0","2.4"
"20230703","堡林","巢备","27.1","31.7","24.4","28.9","24.3","28.1","21.4","0.0","0.0","13.3","3.2","6.6","3.3","17.46","19.43","0.0","94.5","74.5","82.5","8.1","5.8","8.2","0.0","0.0","0.0","5.8","6.0","2.4"
"20230702","堡林","巢备","26.8","31.5","22.5","28.5","24.1","27.9","21.4","0.0","0.0","11.8","7.1","11.1","3.1","23.16","25.54","0.0","91.0","76.6","82.6","6.0","3.6","8.4","0.0","0.0","0.0","5.3","4.5","2.4"
"20230701","堡林","巢备","25.3","31.2","22.7","28.2","24.1","27.9","21.2","1.6","0.0","11.6","3.7","11.7","3.2","15.14","26.18","0.0","96.1","76.5","82.1","7.8","2.0","8.3","0.0","0.0","0.0","5.8","7.9","2.4"
"20230630","堡林","巢备","24.1","25.9","22.8","27.1","24.0","27.9","21.0","14.7","1.7","10.9","0.1","4.0","3.4","6.48","15.13","0.0","99.0","93.4","81.4","10.0","7.3","8.0","0.0","0.0","0.0","8.0","7.4","2.3"
"20230629","堡林","巢备","24.6","26.3","23.3","26.5","23.8","27.9","20.8","38.3","8.5","11.2","0.0","1.6","3.7","4.35","12.99","0.0","99.0","98.1","80.7","10.0","9.9","7.8","0.0","0.0","0.0","13.1","11.3","2.3"
"20230628","堡林","巢备","22.7","25.3","19.6","27.7","23.7","27.9","20.6","153.3","0.0","9.1","0.0","2.2","3.8","7.81","12.84","0.0","99.0","87.0","79.9","10.0","8.8","7.7","0.0","0.0","0.0","9.5","11.3","2.3"
"20230627","堡林","巢备","25.0","30.2","20.7","27.3","23.6","27.9","20.3","130.2","0.9","9.8","5.7","0.5","4.1","18.51","10.5","0.0","94.6","92.6","78.7","9.0","8.3","7.5","0.0","0.0","0.0","15.5","13.0","2.3"
"20230626","堡林","巢备","24.0","26.0","21.2","27.3","23.3","27.7","20.0","74.3","0.0","10.4","0.0","4.0","4.0","5.31","15.73","0.0","99.0","91.4","78.0","10.0","7.4","7.5","0.0","0.0","0.0","8.1","11.3","2.2"
"20230625","堡林","巢备","22.7","28.0","20.5","26.5","23.2","27.6","19.9","7.1","0.0","9.4","1.7","5.1","4.0","12.36","19.45","0.0","91.1","91.3","77.1","9.8","5.9","7.5","0.0","0.0","0.0","6.7","9.5","2.2"
"20230624","堡林","巢备","25.6","31.9","21.4","24.6","23.1","27.6","19.7","0.0","27.2","8.7","7.5","3.0","4.3","23.19","13.61","0.0","75.8","95.1","76.2","7.8","7.8","7.4","0.0","0.0","0.0","6.3","12.6","2.2"
"20230623","堡林","巢备","25.0","32.1","19.0","25.5","23.3","27.9","19.7","0.0","28.7","7.6","11.8","1.4","4.8","28.1","9.89","0.0","78.0","96.0","74.9","4.6","8.9","7.2","0.0","0.0","0.0","7.2","10.6","2.1"
"20230622","堡林","巢备","22.8","27.5","20.2","27.0","23.3","28.1","19.6","0.0","0.0","6.3","6.2","12.1","5.2","20.51","28.66","0.0","85.6","80.0","74.8","5.5","3.0","6.9","0.0","0.0","0.0","5.7","6.4","2.1"
